stage,policy_id,game,game_name,split,weeks,draws,replicates,cost_per_replicate,raw_roi_mean,raw_roi_median,robust_roi_mean,fixed_roi_mean,delta_robust_roi_mean,delta_robust_roi_median,delta_ci_low,delta_ci_high,delta_fixed_roi_mean,delta_fixed_ci_low,delta_fixed_ci_high,positive_replicate_rate,active_week_rate,active_week_win_rate,median_max_drawdown,hits_per_replicate,top2_hits_all_replicates
refined,candidate__hot_ref_w40_d097,lotto649,大樂透,validation,255,542,8,135500,-0.6953782287822878,-0.7077490774907749,-0.6953782287822878,-0.7119520295202952,-0.006712177121771219,-0.011892988929889298,-0.008081045751633988,-0.008081045751633988,-0.010548892988929888,-0.012158496732026142,-0.012158496732026142,0.375,0.8980392156862745,0.49344978165938863,-95900.0,85.125,0
refined,candidate__hot_ref_w40_d098,lotto649,大樂透,holdout,255,573,8,143250,-0.6260148342059337,-0.6770994764397905,-0.6260148342059337,-0.7012216404886562,0.03154188481675393,0.002792321116928447,0.028775770308123262,0.028775770308123262,0.004429319371727749,-0.004298039215686274,-0.004298039215686274,0.625,0.8549019607843137,0.5137614678899083,-96994.5,91.25,0
refined,candidate__hot_ref_w40_d098,lotto649,大樂透,train,510,1038,8,259500,-0.6357938342967244,-0.651271676300578,-0.6357938342967244,-0.6722967244701349,0.021686416184971097,-0.005148362235067438,0.02219989495798319,0.02219989495798319,0.003269267822736031,0.003457738095238096,0.003457738095238096,0.5,0.8764705882352941,0.48769574944071586,-169544.0,154.75,0
refined,candidate__hot_ref_w40_d098,lotto649,大樂透,validation,255,542,8,135500,-0.7061429889298894,-0.7158671586715868,-0.7061429889298894,-0.7227167896678967,-0.017476937269372692,-0.018981549815498155,-0.01832570028011205,-0.01832570028011205,-0.021313653136531364,-0.0224031512605042,-0.0224031512605042,0.375,0.8705882352941177,0.4864864864864865,-97000.0,82.625,0
refined,random_5,lotto649,大樂透,holdout,255,573,8,143250,-0.6575567190226876,-0.6693752181500873,-0.6575567190226876,-0.705650959860384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-97457.0,90.25,0
refined,random_5,lotto649,大樂透,train,510,1038,8,259500,-0.6574802504816956,-0.6606396917148363,-0.6574802504816956,-0.6755659922928708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-171436.0,163.0,0
refined,random_5,lotto649,大樂透,validation,255,542,8,135500,-0.6886660516605165,-0.6944649446494464,-0.6886660516605165,-0.7014031365313653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-94350.0,86.625,0
final_policy,current_ensemble,super,威力彩,holdout,242,484,8,242000,-0.7793904958677687,-0.7857438016528926,-0.7793904958677687,-0.7793904958677687,0.0065599173553719005,0.016735537190082646,-0.029545454545454545,0.0431301652892562,0.0065599173553719005,-0.028165030991735535,0.04537448347107435,0.625,0.9628099173553719,0.5536480686695279,-190150.0,290.0,0
final_policy,current_ensemble,super,威力彩,train,482,963,8,481500,-0.7251804257528557,-0.8060789200415368,-0.7251804257528557,-0.7251804257528557,0.040343457943925236,0.007030114226375909,-0.012339399636929461,0.13512022173236513,0.040343457943925236,-0.013800038900414936,0.13221582598547715,0.625,0.9605809128630706,0.48596112311015116,-388127.0,563.875,0
final_policy,current_ensemble,super,威力彩,validation,241,482,8,241000,-0.791234439834025,-0.8016597510373444,-0.791234439834025,-0.791234439834025,0.020435684647302905,0.011203319502074689,-0.005609439834024897,0.057165456431535276,0.020435684647302905,-0.007270487551867219,0.05384076763485477,0.625,0.946058091286307,0.5570175438596491,-193200.0,288.375,0
final_policy,random_5,super,威力彩,holdout,242,484,8,242000,-0.7859504132231405,-0.8022727272727272,-0.7859504132231405,-0.7859504132231405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-194150.0,280.5,0
final_policy,random_5,super,威力彩,train,482,963,8,481500,-0.7655238836967808,-0.8131090342679128,-0.7655238836967808,-0.7655238836967808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-391512.0,568.375,0
final_policy,random_5,super,威力彩,validation,241,482,8,241000,-0.8116701244813278,-0.8101659751037344,-0.8116701244813278,-0.8116701244813278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-196250.0,277.125,0
final_policy,trained_best_5,super,威力彩,holdout,242,484,8,242000,-0.8027892561983472,-0.803099173553719,-0.8027892561983472,-0.8027892561983472,-0.016838842975206613,0.0022727272727272726,-0.07227918388429751,0.022834452479338838,-0.016838842975206613,-0.06963455578512395,0.02350464876033058,0.5,0.9752066115702479,0.5338983050847458,-194350.0,303.875,0
final_policy,trained_best_5,super,威力彩,train,482,963,8,481500,-0.7161783489096574,-0.7766531671858775,-0.7161783489096574,-0.7161783489096574,0.04934553478712357,0.005948078920041537,-0.08646710321576764,0.1955726983921161,0.04934553478712357,-0.07502854642116183,0.19007936981327797,0.5,0.9854771784232366,0.4631578947368421,-374638.5,558.0,0
final_policy,trained_best_5,super,威力彩,validation,241,482,8,241000,-0.8065871369294606,-0.8141078838174274,-0.8065871369294606,-0.8065871369294606,0.005082987551867219,0.0031120331950207467,-0.02894839211618257,0.0431561203319502,0.005082987551867219,-0.027803423236514524,0.04367479253112033,0.625,0.979253112033195,0.4406779661016949,-196200.0,268.75,0
final_policy,trained_blend,super,威力彩,holdout,242,484,8,242000,-0.7884814049586777,-0.7909090909090909,-0.7884814049586777,-0.7884814049586777,-0.0025309917355371904,0.008264462809917356,-0.03533961776859504,0.02164514462809917,-0.0025309917355371904,-0.03192407024793388,0.021229338842975207,0.75,0.9545454545454546,0.5411255411255411,-191900.0,290.875,0
final_policy,trained_blend,super,威力彩,train,482,963,8,481500,-0.7078076323987539,-0.7845244029075804,-0.7078076323987539,-0.7078076323987539,0.057716251298027,-0.00035514018691588803,-0.0024958765560165967,0.1490485412344398,0.057716251298027,-0.0005979771784232372,0.15551498314315343,0.5,0.966804979253112,0.48068669527896996,-377866.0,564.5,0
final_policy,trained_blend,super,威力彩,validation,241,482,8,241000,-0.7978215767634855,-0.8155601659751037,-0.7978215767634855,-0.7978215767634855,0.013848547717842323,0.012655601659751037,-0.017117479253112036,0.05186851659751037,0.013848547717842323,-0.019561721991701243,0.051976141078838176,0.625,0.9543568464730291,0.5,-196550.0,284.875,0
final_policy,trained_family_ensemble,super,威力彩,holdout,242,484,8,242000,-0.7931301652892562,-0.8080578512396694,-0.7931301652892562,-0.7931301652892562,-0.0071797520661157025,-0.00371900826446281,-0.039016012396694215,0.019111570247933883,-0.0071797520661157025,-0.03958032024793389,0.01787577479338843,0.375,0.9504132231404959,0.5347826086956522,-195550.0,280.875,0
final_policy,trained_family_ensemble,super,威力彩,train,482,963,8,481500,-0.6772328660436138,-0.7616843198338525,-0.6772328660436138,-0.6772328660436138,0.08829101765316719,0.0300539979231568,0.005585055757261411,0.21044578578838175,0.08829101765316719,0.007727781379668049,0.20453163900414933,0.625,0.970954356846473,0.47649572649572647,-368068.5,560.625,0
final_policy,trained_family_ensemble,super,威力彩,validation,241,482,8,241000,-0.7923236514522822,-0.8,-0.7923236514522822,-0.7923236514522822,0.019346473029045644,0.016390041493775934,-0.0014120850622406636,0.048438796680497886,0.019346473029045644,-0.0019216804979253115,0.04860088174273859,0.75,0.966804979253112,0.5836909871244635,-192800.0,290.25,0
final_policy,current_ensemble,lotto649,大樂透,holdout,255,573,8,143250,-0.6872216404886562,-0.7065479930191971,-0.6872216404886562,-0.712500872600349,-0.029664921465968587,-0.01879930191972077,-0.09795468253968254,0.03805742296918767,-0.006849912739965095,-0.04459707282913166,0.013691087768440708,0.5,0.8431372549019608,0.4604651162790698,-101213.0,89.375,0
final_policy,current_ensemble,lotto649,大樂透,train,510,1038,8,259500,-0.6235876685934489,-0.6378670520231213,-0.6235876685934489,-0.6416734104046243,0.03389258188824663,0.03435260115606936,-0.004101417483660129,0.07296673990429504,0.03389258188824663,-0.0038238010620915033,0.06872793563258638,0.75,0.8176470588235294,0.5227817745803357,-166110.5,166.25,0
final_policy,current_ensemble,lotto649,大樂透,validation,255,542,8,135500,-0.6622389298892989,-0.6980738007380074,-0.6622389298892989,-0.6788127306273063,0.026427121771217713,0.0022177121771217714,-0.01840794817927171,0.07831626050420168,0.02259040590405904,-0.011823329831932775,0.06296681022408963,0.5,0.8235294117647058,0.4857142857142857,-95311.0,89.5,0
final_policy,random_5,lotto649,大樂透,holdout,255,573,8,143250,-0.6575567190226876,-0.6693752181500873,-0.6575567190226876,-0.705650959860384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-97457.0,90.25,0
final_policy,random_5,lotto649,大樂透,train,510,1038,8,259500,-0.6574802504816956,-0.6606396917148363,-0.6574802504816956,-0.6755659922928708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-171436.0,163.0,0
final_policy,random_5,lotto649,大樂透,validation,255,542,8,135500,-0.6886660516605165,-0.6944649446494464,-0.6886660516605165,-0.7014031365313653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-94350.0,86.625,0
final_policy,trained_best_5,lotto649,大樂透,holdout,255,573,8,143250,-0.6037303664921466,-0.6563176265270506,-0.6037303664921466,-0.7150200698080279,0.053826352530541015,9.424083769633482e-05,-0.058253755835667595,0.2050880182072829,-0.009369109947643978,-0.06301508986928105,0.017488123249299718,0.5,0.8470588235294118,0.4583333333333333,-94567.5,87.625,0
final_policy,trained_best_5,lotto649,大樂透,train,510,1038,8,259500,-0.5264826589595376,-0.6508034682080925,-0.5264826589595376,-0.6639426782273603,0.13099759152215798,0.01595761078998073,-0.011158651960784305,0.336137673611111,0.011623314065510596,-0.02609761642156862,0.05124038807189543,0.625,0.8803921568627451,0.48775055679287305,-168883.5,166.75,0
final_policy,trained_best_5,lotto649,大樂透,validation,255,542,8,135500,-0.6743127306273062,-0.6832435424354244,-0.6743127306273062,-0.7141236162361624,0.014353321033210333,0.033306273062730624,-0.02564792833800187,0.05937882819794583,-0.012720479704797047,-0.04374810340802988,0.020352963352007467,0.625,0.8705882352941177,0.4954954954954955,-93029.5,83.125,0
final_policy,trained_blend,lotto649,大樂透,holdout,255,573,8,143250,-0.6742111692844677,-0.6791483420593368,-0.6742111692844677,-0.6987312390924957,-0.016654450261780106,0.002792321116928447,-0.10124453781512605,0.01391253501400559,0.006919720767888306,-0.037639169000933705,0.029260060690943033,0.5,0.803921568627451,0.4292682926829268,-98688.0,88.5,0
final_policy,trained_blend,lotto649,大樂透,train,510,1038,8,259500,-0.619716281310212,-0.6231522157996147,-0.619716281310212,-0.6493843930635839,0.03776396917148363,0.025366088631984585,-0.007743714985994399,0.0898351534780579,0.026181599229287093,-0.012161004318394028,0.0665004569327731,0.625,0.807843137254902,0.4441747572815534,-162108.0,170.25,0
final_policy,trained_blend,lotto649,大樂透,validation,255,542,8,135500,-0.700030442804428,-0.7018450184501845,-0.700030442804428,-0.700030442804428,-0.01136439114391144,-0.0033542435424354245,-0.05302137254901961,0.03455752217553688,0.001372693726937269,-0.030864584500466852,0.04152733193277311,0.5,0.8313725490196079,0.45754716981132076,-95400.0,88.0,0
final_policy,trained_family_ensemble,lotto649,大樂透,holdout,255,573,8,143250,-0.7047958115183246,-0.713089005235602,-0.7047958115183246,-0.7047958115183246,-0.047239092495637,-0.04174171029668412,-0.11969794584500466,-0.004190903361344543,0.000855148342059337,-0.0398340289449113,0.01778582633053221,0.125,0.8549019607843137,0.46788990825688076,-102150.0,89.125,0
final_policy,trained_family_ensemble,lotto649,大樂透,train,510,1038,8,259500,-0.5099079961464354,-0.6107745664739885,-0.5099079961464354,-0.6589918111753372,0.1475722543352601,0.030593448940269746,0.024444974323062557,0.34151405578898214,0.01657418111753372,-0.01882779849439776,0.05453845063025209,0.875,0.8509803921568627,0.5138248847926268,-164574.5,169.5,0
final_policy,trained_family_ensemble,lotto649,大樂透,validation,255,542,8,135500,-0.6871531365313653,-0.7047970479704797,-0.6871531365313653,-0.7037269372693726,0.0015129151291512926,0.0007380073800738007,-0.04918871848739496,0.04807567927170867,-0.0023238007380073796,-0.036524751400560225,0.022599852941176463,0.5,0.8274509803921568,0.4786729857819905,-95657.5,84.5,0
